id_cmp1,id_cmp2,genes_cmp1_only,genes_cmp2_only,genes_overlap,num_cmp1_only,num_cmp2_only,num_overlap,overlap / cmp1,overlap / cmp2,pval,fdr
cellular developmental process,regulation of neuron death,INHBA;SOX9;BRIP1;DMRT1;KITLG,,TGFB2;BCL2;BCL2L1,5,0,3,0.375,1.0,0.0,0.0
cellular developmental process,regulation of cell population proliferation,BRIP1;DMRT1,,INHBA;BCL2L1;SOX9;TGFB2;BCL2;KITLG,2,0,6,0.75,1.0,0.0,0.0
cellular developmental process,mesoderm development,SOX9;BCL2L1;TGFB2;BCL2;BRIP1;DMRT1;KITLG,,INHBA,7,0,1,0.125,1.0,0.0,0.0
cellular developmental process,cellular response to transforming growth factor beta stimulus,INHBA;BCL2L1;BCL2;BRIP1;DMRT1;KITLG,,TGFB2;SOX9,6,0,2,0.25,1.0,0.0,0.0
cellular developmental process,negative regulation of cell population proliferation,DMRT1;KITLG;BRIP1;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,4,0,4,0.5,1.0,0.0,0.0
cellular developmental process,multi-organism process,INHBA;KITLG;DMRT1,,SOX9;BCL2L1;TGFB2;BCL2;BRIP1,3,0,5,0.625,1.0,0.0,0.0
cellular developmental process,extracellular structure organization,INHBA;BCL2L1;BCL2;BRIP1;DMRT1;KITLG,COL9A3,TGFB2;SOX9,6,1,2,0.25,0.6666666666666666,0.466666666666667,0.4827330508474583
cellular developmental process,male gamete generation,INHBA;TGFB2;BCL2;DMRT1;KITLG,,SOX9;BRIP1;BCL2L1,5,0,3,0.375,1.0,0.0,0.0
cellular developmental process,regulation of locomotion,INHBA;DMRT1;BRIP1;BCL2L1,,TGFB2;BCL2;KITLG;SOX9,4,0,4,0.5,1.0,0.0,0.0
cellular developmental process,sensory system development,DMRT1;KITLG;BRIP1;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,4,0,4,0.5,1.0,0.0,0.0
cellular developmental process,cell population proliferation,INHBA;KITLG;BRIP1;DMRT1,,TGFB2;SOX9;BCL2;BCL2L1,4,0,4,0.5,1.0,0.0,0.0
cellular developmental process,negative regulation of immune system process,INHBA;BCL2L1;BCL2;BRIP1;DMRT1,,TGFB2;KITLG;SOX9,5,0,3,0.375,1.0,0.0,0.0
cellular developmental process,response to lipid,INHBA;BCL2L1;BRIP1;DMRT1;KITLG,,TGFB2;BCL2;SOX9,5,0,3,0.375,1.0,0.0,0.0
cellular developmental process,negative regulation of developmental process,DMRT1;KITLG;BRIP1;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,4,0,4,0.5,1.0,0.0,0.0
cellular developmental process,neuron differentiation,DMRT1;KITLG;BRIP1;BCL2L1,,INHBA;TGFB2;BCL2;SOX9,4,0,4,0.5,1.0,0.0,0.0
regulation of intracellular signal transduction,positive regulation of reproductive process,TGFB2;BCL2;KITLG;BCL2L1,INHBA,SOX9,4,1,1,0.2,0.5,0.2222222222222212,0.2504327755337561
regulation of intracellular signal transduction,cell development,,BRIP1,SOX9;BCL2L1;TGFB2;BCL2;KITLG,0,1,5,1.0,0.8333333333333334,0.0,0.0
regulation of intracellular signal transduction,regulation of growth,KITLG;SOX9,INHBA,TGFB2;BCL2;BCL2L1,2,1,3,0.6,0.75,0.023809523809523725,0.036787974683545374
regulation of intracellular signal transduction,phenol-containing compound metabolic process,KITLG;SOX9;BCL2L1,,TGFB2;BCL2,3,0,2,0.4,1.0,0.0,0.0
regulation of intracellular signal transduction,negative regulation of intrinsic apoptotic signaling pathway,TGFB2;KITLG;SOX9,,BCL2;BCL2L1,3,0,2,0.4,1.0,0.0,0.0
regulation of intracellular signal transduction,epithelial to mesenchymal transition,KITLG;BCL2;BCL2L1,,TGFB2;SOX9,3,0,2,0.4,1.0,0.0,0.0
regulation of intracellular signal transduction,metanephros development,TGFB2;KITLG;BCL2L1,,BCL2;SOX9,3,0,2,0.4,1.0,0.0,0.0
regulation of intracellular signal transduction,negative regulation of extrinsic apoptotic signaling pathway,TGFB2;KITLG;SOX9,,BCL2;BCL2L1,3,0,2,0.4,1.0,0.0,0.0
regulation of intracellular signal transduction,roof of mouth development,SOX9;BCL2L1;TGFB2;BCL2;KITLG,INHBA,,5,1,0,0.0,0.0,0.5000000000000002,0.5142180094786732
regulation of intracellular signal transduction,response to endogenous stimulus,KITLG,,TGFB2;SOX9;BCL2;BCL2L1,1,0,4,0.8,1.0,0.0,0.0
regulation of intracellular signal transduction,response to oxygen-containing compound,KITLG,,TGFB2;SOX9;BCL2;BCL2L1,1,0,4,0.8,1.0,0.0,0.0
regulation of intracellular signal transduction,regulation of neuron death,KITLG;SOX9,,TGFB2;BCL2;BCL2L1,2,0,3,0.6,1.0,0.0,0.0
regulation of intracellular signal transduction,regulation of cell population proliferation,,INHBA,SOX9;BCL2L1;TGFB2;BCL2;KITLG,0,1,5,1.0,0.8333333333333334,0.0,0.0
regulation of intracellular signal transduction,mesoderm development,SOX9;BCL2L1;TGFB2;BCL2;KITLG,INHBA,,5,1,0,0.0,0.0,0.5000000000000002,0.5142180094786732
regulation of intracellular signal transduction,cellular response to transforming growth factor beta stimulus,KITLG;BCL2;BCL2L1,,TGFB2;SOX9,3,0,2,0.4,1.0,0.0,0.0
regulation of intracellular signal transduction,negative regulation of cell population proliferation,KITLG;BCL2L1,INHBA,TGFB2;BCL2;SOX9,2,1,3,0.6,0.75,0.023809523809523725,0.036787974683545374
regulation of intracellular signal transduction,multi-organism process,KITLG,BRIP1,TGFB2;SOX9;BCL2;BCL2L1,1,1,4,0.8,0.8,0.003968253968254176,0.007387988560534229
regulation of intracellular signal transduction,extracellular structure organization,KITLG;BCL2;BCL2L1,COL9A3,TGFB2;SOX9,3,1,2,0.4,0.6666666666666666,0.08333333333333304,0.11116803278688558
regulation of intracellular signal transduction,male gamete generation,TGFB2;BCL2;KITLG,BRIP1,SOX9;BCL2L1,3,1,2,0.4,0.6666666666666666,0.08333333333333304,0.11116803278688558
regulation of intracellular signal transduction,regulation of locomotion,BCL2L1,,TGFB2;BCL2;KITLG;SOX9,1,0,4,0.8,1.0,0.0,0.0
regulation of intracellular signal transduction,sensory system development,KITLG;BCL2L1,INHBA,TGFB2;BCL2;SOX9,2,1,3,0.6,0.75,0.023809523809523725,0.036787974683545374
regulation of intracellular signal transduction,cell population proliferation,KITLG,,TGFB2;SOX9;BCL2;BCL2L1,1,0,4,0.8,1.0,0.0,0.0
regulation of intracellular signal transduction,negative regulation of immune system process,BCL2;BCL2L1,,TGFB2;KITLG;SOX9,2,0,3,0.6,1.0,0.0,0.0
regulation of intracellular signal transduction,response to lipid,KITLG;BCL2L1,,TGFB2;BCL2;SOX9,2,0,3,0.6,1.0,0.0,0.0
regulation of intracellular signal transduction,negative regulation of developmental process,KITLG;BCL2L1,INHBA,TGFB2;BCL2;SOX9,2,1,3,0.6,0.75,0.023809523809523725,0.036787974683545374
regulation of intracellular signal transduction,neuron differentiation,KITLG;BCL2L1,INHBA,TGFB2;BCL2;SOX9,2,1,3,0.6,0.75,0.023809523809523725,0.036787974683545374
positive regulation of reproductive process,cell development,INHBA,BCL2L1;TGFB2;BCL2;BRIP1;KITLG,SOX9,1,5,1,0.5,0.16666666666666666,0.3333333333333329,0.3614658523042763
positive regulation of reproductive process,regulation of growth,SOX9,TGFB2;BCL2;BCL2L1,INHBA,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
positive regulation of reproductive process,phenol-containing compound metabolic process,INHBA;SOX9,TGFB2;BCL2,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
positive regulation of reproductive process,negative regulation of intrinsic apoptotic signaling pathway,INHBA;SOX9,BCL2;BCL2L1,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
positive regulation of reproductive process,epithelial to mesenchymal transition,INHBA,TGFB2,SOX9,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
positive regulation of reproductive process,metanephros development,INHBA,BCL2,SOX9,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
positive regulation of reproductive process,negative regulation of extrinsic apoptotic signaling pathway,INHBA;SOX9,BCL2;BCL2L1,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
positive regulation of reproductive process,roof of mouth development,SOX9,,INHBA,1,0,1,0.5,1.0,0.0,0.0
positive regulation of reproductive process,response to endogenous stimulus,INHBA,TGFB2;BCL2;BCL2L1,SOX9,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
positive regulation of reproductive process,response to oxygen-containing compound,INHBA,TGFB2;BCL2;BCL2L1,SOX9,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
positive regulation of reproductive process,regulation of neuron death,INHBA;SOX9,TGFB2;BCL2;BCL2L1,,2,3,0,0.0,0.0,0.5333333333333339,0.5391304347826092
positive regulation of reproductive process,regulation of cell population proliferation,,TGFB2;BCL2;KITLG;BCL2L1,INHBA;SOX9,0,4,2,1.0,0.3333333333333333,0.0,0.0
positive regulation of reproductive process,mesoderm development,SOX9,,INHBA,1,0,1,0.5,1.0,0.0,0.0
positive regulation of reproductive process,cellular response to transforming growth factor beta stimulus,INHBA,TGFB2,SOX9,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
positive regulation of reproductive process,negative regulation of cell population proliferation,,TGFB2;BCL2,INHBA;SOX9,0,2,2,1.0,0.5,0.0,0.0
positive regulation of reproductive process,multi-organism process,INHBA,TGFB2;BCL2;BRIP1;BCL2L1,SOX9,1,4,1,0.5,0.2,0.22222222222222188,0.2504327755337561
positive regulation of reproductive process,extracellular structure organization,INHBA,TGFB2;COL9A3,SOX9,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
positive regulation of reproductive process,male gamete generation,INHBA,BRIP1;BCL2L1,SOX9,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
positive regulation of reproductive process,regulation of locomotion,INHBA,TGFB2;BCL2;KITLG,SOX9,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
positive regulation of reproductive process,sensory system development,,TGFB2;BCL2,INHBA;SOX9,0,2,2,1.0,0.5,0.0,0.0
positive regulation of reproductive process,cell population proliferation,INHBA,TGFB2;BCL2;BCL2L1,SOX9,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
positive regulation of reproductive process,negative regulation of immune system process,INHBA,TGFB2;KITLG,SOX9,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
positive regulation of reproductive process,response to lipid,INHBA,TGFB2;BCL2,SOX9,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
positive regulation of reproductive process,negative regulation of developmental process,,TGFB2;BCL2,INHBA;SOX9,0,2,2,1.0,0.5,0.0,0.0
positive regulation of reproductive process,neuron differentiation,,TGFB2;BCL2,INHBA;SOX9,0,2,2,1.0,0.5,0.0,0.0
cell development,regulation of growth,KITLG;BRIP1;SOX9,INHBA,TGFB2;BCL2;BCL2L1,3,1,3,0.5,0.75,0.07142857142857195,0.09721254355400767
cell development,phenol-containing compound metabolic process,BCL2L1;KITLG;BRIP1;SOX9,,TGFB2;BCL2,4,0,2,0.3333333333333333,1.0,0.0,0.0
cell development,negative regulation of intrinsic apoptotic signaling pathway,TGFB2;KITLG;BRIP1;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
cell development,epithelial to mesenchymal transition,KITLG;BCL2;BRIP1;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
cell development,metanephros development,TGFB2;KITLG;BRIP1;BCL2L1,,BCL2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
cell development,negative regulation of extrinsic apoptotic signaling pathway,TGFB2;KITLG;BRIP1;SOX9,,BCL2;BCL2L1,4,0,2,0.3333333333333333,1.0,0.0,0.0
cell development,roof of mouth development,BCL2L1;SOX9;TGFB2;BCL2;BRIP1;KITLG,INHBA,,6,1,0,0.0,0.0,0.6000000000000002,0.6052685950413225
cell development,response to endogenous stimulus,KITLG;BRIP1,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
cell development,response to oxygen-containing compound,KITLG;BRIP1,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
cell development,regulation of neuron death,KITLG;BRIP1;SOX9,,TGFB2;BCL2;BCL2L1,3,0,3,0.5,1.0,0.0,0.0
cell development,regulation of cell population proliferation,BRIP1,INHBA,BCL2L1;SOX9;TGFB2;BCL2;KITLG,1,1,5,0.8333333333333334,0.8333333333333334,0.0047619047619053,0.008401084010841059
cell development,mesoderm development,BCL2L1;SOX9;TGFB2;BCL2;BRIP1;KITLG,INHBA,,6,1,0,0.0,0.0,0.6000000000000002,0.6052685950413225
cell development,cellular response to transforming growth factor beta stimulus,KITLG;BCL2;BRIP1;BCL2L1,,TGFB2;SOX9,4,0,2,0.3333333333333333,1.0,0.0,0.0
cell development,negative regulation of cell population proliferation,KITLG;BRIP1;BCL2L1,INHBA,TGFB2;BCL2;SOX9,3,1,3,0.5,0.75,0.07142857142857195,0.09721254355400767
cell development,multi-organism process,KITLG,,SOX9;BCL2L1;TGFB2;BCL2;BRIP1,1,0,5,0.8333333333333334,1.0,0.0,0.0
cell development,extracellular structure organization,KITLG;BCL2;BRIP1;BCL2L1,COL9A3,TGFB2;SOX9,4,1,2,0.3333333333333333,0.6666666666666666,0.16666666666666707,0.19993857493857545
cell development,male gamete generation,TGFB2;BCL2;KITLG,,SOX9;BRIP1;BCL2L1,3,0,3,0.5,1.0,0.0,0.0
cell development,regulation of locomotion,BRIP1;BCL2L1,,TGFB2;BCL2;KITLG;SOX9,2,0,4,0.6666666666666666,1.0,0.0,0.0
cell development,sensory system development,KITLG;BRIP1;BCL2L1,INHBA,TGFB2;BCL2;SOX9,3,1,3,0.5,0.75,0.07142857142857195,0.09721254355400767
cell development,cell population proliferation,KITLG;BRIP1,,TGFB2;SOX9;BCL2;BCL2L1,2,0,4,0.6666666666666666,1.0,0.0,0.0
cell development,negative regulation of immune system process,BCL2;BRIP1;BCL2L1,,TGFB2;KITLG;SOX9,3,0,3,0.5,1.0,0.0,0.0
cell development,response to lipid,KITLG;BRIP1;BCL2L1,,TGFB2;BCL2;SOX9,3,0,3,0.5,1.0,0.0,0.0
cell development,negative regulation of developmental process,KITLG;BRIP1;BCL2L1,INHBA,TGFB2;BCL2;SOX9,3,1,3,0.5,0.75,0.07142857142857195,0.09721254355400767
cell development,neuron differentiation,KITLG;BRIP1;BCL2L1,INHBA,TGFB2;BCL2;SOX9,3,1,3,0.5,0.75,0.07142857142857195,0.09721254355400767
regulation of growth,phenol-containing compound metabolic process,INHBA;BCL2L1,,TGFB2;BCL2,2,0,2,0.5,1.0,0.0,0.0
regulation of growth,negative regulation of intrinsic apoptotic signaling pathway,INHBA;TGFB2,,BCL2;BCL2L1,2,0,2,0.5,1.0,0.0,0.0
regulation of growth,epithelial to mesenchymal transition,INHBA;BCL2;BCL2L1,SOX9,TGFB2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
regulation of growth,metanephros development,INHBA;TGFB2;BCL2L1,SOX9,BCL2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
regulation of growth,negative regulation of extrinsic apoptotic signaling pathway,INHBA;TGFB2,,BCL2;BCL2L1,2,0,2,0.5,1.0,0.0,0.0
regulation of growth,roof of mouth development,TGFB2;BCL2;BCL2L1,,INHBA,3,0,1,0.25,1.0,0.0,0.0
regulation of growth,response to endogenous stimulus,INHBA,SOX9,TGFB2;BCL2;BCL2L1,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
regulation of growth,response to oxygen-containing compound,INHBA,SOX9,TGFB2;BCL2;BCL2L1,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
regulation of growth,regulation of neuron death,INHBA,,TGFB2;BCL2;BCL2L1,1,0,3,0.75,1.0,0.0,0.0
regulation of growth,regulation of cell population proliferation,,KITLG;SOX9,INHBA;TGFB2;BCL2;BCL2L1,0,2,4,1.0,0.6666666666666666,0.0,0.0
regulation of growth,mesoderm development,TGFB2;BCL2;BCL2L1,,INHBA,3,0,1,0.25,1.0,0.0,0.0
regulation of growth,cellular response to transforming growth factor beta stimulus,INHBA;BCL2;BCL2L1,SOX9,TGFB2,3,1,1,0.25,0.5,0.13333333333333486,0.16234413965087469
regulation of growth,negative regulation of cell population proliferation,BCL2L1,SOX9,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
regulation of growth,multi-organism process,INHBA,BRIP1;SOX9,TGFB2;BCL2;BCL2L1,1,2,3,0.75,0.6,0.023809523809524502,0.036787974683545374
regulation of growth,extracellular structure organization,INHBA;BCL2;BCL2L1,COL9A3;SOX9,TGFB2,3,2,1,0.25,0.3333333333333333,0.33333333333333404,0.3614658523042763
regulation of growth,male gamete generation,INHBA;TGFB2;BCL2,BRIP1;SOX9,BCL2L1,3,2,1,0.25,0.3333333333333333,0.33333333333333404,0.3614658523042763
regulation of growth,regulation of locomotion,INHBA;BCL2L1,KITLG;SOX9,TGFB2;BCL2,2,2,2,0.5,0.5,0.11904761904761951,0.15551839464883005
regulation of growth,sensory system development,BCL2L1,SOX9,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
regulation of growth,cell population proliferation,INHBA,SOX9,TGFB2;BCL2;BCL2L1,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
regulation of growth,negative regulation of immune system process,INHBA;BCL2;BCL2L1,KITLG;SOX9,TGFB2,3,2,1,0.25,0.3333333333333333,0.33333333333333404,0.3614658523042763
regulation of growth,response to lipid,INHBA;BCL2L1,SOX9,TGFB2;BCL2,2,1,2,0.5,0.6666666666666666,0.03333333333333388,0.04887387387387467
regulation of growth,negative regulation of developmental process,BCL2L1,SOX9,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
regulation of growth,neuron differentiation,BCL2L1,SOX9,INHBA;TGFB2;BCL2,1,1,3,0.75,0.75,0.0047619047619053,0.008401084010841059
phenol-containing compound metabolic process,negative regulation of intrinsic apoptotic signaling pathway,TGFB2,BCL2L1,BCL2,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
phenol-containing compound metabolic process,epithelial to mesenchymal transition,BCL2,SOX9,TGFB2,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
phenol-containing compound metabolic process,metanephros development,TGFB2,SOX9,BCL2,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
phenol-containing compound metabolic process,negative regulation of extrinsic apoptotic signaling pathway,TGFB2,BCL2L1,BCL2,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
phenol-containing compound metabolic process,roof of mouth development,TGFB2;BCL2,INHBA,,2,1,0,0.0,0.0,0.19999999999999996,0.2309875813128326
phenol-containing compound metabolic process,response to endogenous stimulus,,SOX9;BCL2L1,TGFB2;BCL2,0,2,2,1.0,0.5,0.0,0.0
phenol-containing compound metabolic process,response to oxygen-containing compound,,SOX9;BCL2L1,TGFB2;BCL2,0,2,2,1.0,0.5,0.0,0.0
phenol-containing compound metabolic process,regulation of neuron death,,BCL2L1,TGFB2;BCL2,0,1,2,1.0,0.6666666666666666,0.0,0.0
phenol-containing compound metabolic process,regulation of cell population proliferation,,INHBA;BCL2L1;KITLG;SOX9,TGFB2;BCL2,0,4,2,1.0,0.3333333333333333,0.0,0.0
phenol-containing compound metabolic process,mesoderm development,TGFB2;BCL2,INHBA,,2,1,0,0.0,0.0,0.19999999999999996,0.2309875813128326
phenol-containing compound metabolic process,cellular response to transforming growth factor beta stimulus,BCL2,SOX9,TGFB2,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
phenol-containing compound metabolic process,negative regulation of cell population proliferation,,INHBA;SOX9,TGFB2;BCL2,0,2,2,1.0,0.5,0.0,0.0
phenol-containing compound metabolic process,multi-organism process,,SOX9;BRIP1;BCL2L1,TGFB2;BCL2,0,3,2,1.0,0.4,0.0,0.0
phenol-containing compound metabolic process,extracellular structure organization,BCL2,COL9A3;SOX9,TGFB2,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
phenol-containing compound metabolic process,male gamete generation,TGFB2;BCL2,SOX9;BRIP1;BCL2L1,,2,3,0,0.0,0.0,0.5333333333333339,0.5391304347826092
phenol-containing compound metabolic process,regulation of locomotion,,KITLG;SOX9,TGFB2;BCL2,0,2,2,1.0,0.5,0.0,0.0
phenol-containing compound metabolic process,sensory system development,,INHBA;SOX9,TGFB2;BCL2,0,2,2,1.0,0.5,0.0,0.0
phenol-containing compound metabolic process,cell population proliferation,,SOX9;BCL2L1,TGFB2;BCL2,0,2,2,1.0,0.5,0.0,0.0
phenol-containing compound metabolic process,negative regulation of immune system process,BCL2,KITLG;SOX9,TGFB2,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
phenol-containing compound metabolic process,response to lipid,,SOX9,TGFB2;BCL2,0,1,2,1.0,0.6666666666666666,0.0,0.0
phenol-containing compound metabolic process,negative regulation of developmental process,,INHBA;SOX9,TGFB2;BCL2,0,2,2,1.0,0.5,0.0,0.0
phenol-containing compound metabolic process,neuron differentiation,,INHBA;SOX9,TGFB2;BCL2,0,2,2,1.0,0.5,0.0,0.0
negative regulation of intrinsic apoptotic signaling pathway,epithelial to mesenchymal transition,BCL2;BCL2L1,TGFB2;SOX9,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
negative regulation of intrinsic apoptotic signaling pathway,metanephros development,BCL2L1,SOX9,BCL2,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
negative regulation of intrinsic apoptotic signaling pathway,negative regulation of extrinsic apoptotic signaling pathway,,,BCL2;BCL2L1,0,0,2,1.0,1.0,0.0,0.0
negative regulation of intrinsic apoptotic signaling pathway,roof of mouth development,BCL2;BCL2L1,INHBA,,2,1,0,0.0,0.0,0.19999999999999996,0.2309875813128326
negative regulation of intrinsic apoptotic signaling pathway,response to endogenous stimulus,,TGFB2;SOX9,BCL2;BCL2L1,0,2,2,1.0,0.5,0.0,0.0
negative regulation of intrinsic apoptotic signaling pathway,response to oxygen-containing compound,,TGFB2;SOX9,BCL2;BCL2L1,0,2,2,1.0,0.5,0.0,0.0
negative regulation of intrinsic apoptotic signaling pathway,regulation of neuron death,,TGFB2,BCL2;BCL2L1,0,1,2,1.0,0.6666666666666666,0.0,0.0
negative regulation of intrinsic apoptotic signaling pathway,regulation of cell population proliferation,,INHBA;TGFB2;KITLG;SOX9,BCL2;BCL2L1,0,4,2,1.0,0.3333333333333333,0.0,0.0
negative regulation of intrinsic apoptotic signaling pathway,mesoderm development,BCL2;BCL2L1,INHBA,,2,1,0,0.0,0.0,0.19999999999999996,0.2309875813128326
negative regulation of intrinsic apoptotic signaling pathway,cellular response to transforming growth factor beta stimulus,BCL2;BCL2L1,TGFB2;SOX9,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
negative regulation of intrinsic apoptotic signaling pathway,negative regulation of cell population proliferation,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
negative regulation of intrinsic apoptotic signaling pathway,multi-organism process,,TGFB2;BRIP1;SOX9,BCL2;BCL2L1,0,3,2,1.0,0.4,0.0,0.0
negative regulation of intrinsic apoptotic signaling pathway,extracellular structure organization,BCL2;BCL2L1,TGFB2;COL9A3;SOX9,,2,3,0,0.0,0.0,0.5333333333333339,0.5391304347826092
negative regulation of intrinsic apoptotic signaling pathway,male gamete generation,BCL2,BRIP1;SOX9,BCL2L1,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
negative regulation of intrinsic apoptotic signaling pathway,regulation of locomotion,BCL2L1,TGFB2;KITLG;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
negative regulation of intrinsic apoptotic signaling pathway,sensory system development,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
negative regulation of intrinsic apoptotic signaling pathway,cell population proliferation,,TGFB2;SOX9,BCL2;BCL2L1,0,2,2,1.0,0.5,0.0,0.0
negative regulation of intrinsic apoptotic signaling pathway,negative regulation of immune system process,BCL2;BCL2L1,TGFB2;KITLG;SOX9,,2,3,0,0.0,0.0,0.5333333333333339,0.5391304347826092
negative regulation of intrinsic apoptotic signaling pathway,response to lipid,BCL2L1,TGFB2;SOX9,BCL2,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
negative regulation of intrinsic apoptotic signaling pathway,negative regulation of developmental process,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
negative regulation of intrinsic apoptotic signaling pathway,neuron differentiation,BCL2L1,INHBA;TGFB2;SOX9,BCL2,1,3,1,0.5,0.25,0.13333333333333286,0.16234413965087469
epithelial to mesenchymal transition,metanephros development,TGFB2,BCL2,SOX9,1,1,1,0.5,0.5,0.022222222222222587,0.036106489184692774
epithelial to mesenchymal transition,negative regulation of extrinsic apoptotic signaling pathway,TGFB2;SOX9,BCL2;BCL2L1,,2,2,0,0.0,0.0,0.377777777777778,0.39560321715817715
epithelial to mesenchymal transition,roof of mouth development,TGFB2;SOX9,INHBA,,2,1,0,0.0,0.0,0.19999999999999996,0.2309875813128326
epithelial to mesenchymal transition,response to endogenous stimulus,,BCL2;BCL2L1,TGFB2;SOX9,0,2,2,1.0,0.5,0.0,0.0
epithelial to mesenchymal transition,response to oxygen-containing compound,,BCL2;BCL2L1,TGFB2;SOX9,0,2,2,1.0,0.5,0.0,0.0
epithelial to mesenchymal transition,regulation of neuron death,SOX9,BCL2;BCL2L1,TGFB2,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
epithelial to mesenchymal transition,regulation of cell population proliferation,,INHBA;KITLG;BCL2;BCL2L1,TGFB2;SOX9,0,4,2,1.0,0.3333333333333333,0.0,0.0
epithelial to mesenchymal transition,mesoderm development,TGFB2;SOX9,INHBA,,2,1,0,0.0,0.0,0.19999999999999996,0.2309875813128326
epithelial to mesenchymal transition,cellular response to transforming growth factor beta stimulus,,,TGFB2;SOX9,0,0,2,1.0,1.0,0.0,0.0
epithelial to mesenchymal transition,negative regulation of cell population proliferation,,INHBA;BCL2,TGFB2;SOX9,0,2,2,1.0,0.5,0.0,0.0
epithelial to mesenchymal transition,multi-organism process,,BCL2;BRIP1;BCL2L1,TGFB2;SOX9,0,3,2,1.0,0.4,0.0,0.0
epithelial to mesenchymal transition,extracellular structure organization,,COL9A3,TGFB2;SOX9,0,1,2,1.0,0.6666666666666666,0.0,0.0
epithelial to mesenchymal transition,male gamete generation,TGFB2,BRIP1;BCL2L1,SOX9,1,2,1,0.5,0.3333333333333333,0.06666666666666776,0.09220963172804685
epithelial to mesenchymal transition,regulation of locomotion,,KITLG;BCL2,TGFB2;SOX9,0,2,2,1.0,0.5,0.0,0.0
epithelial to mesenchymal transition,sensory system development,,INHBA;BCL2,TGFB2;SOX9,0,2,2,1.0,0.5,0.0,0.0
epithelial to mesenchymal transition,cell population proliferation,,BCL2;BCL2L1,TGFB2;SOX9,0,2,2,1.0,0.5,0.0,0.0
epithelial to mesenchymal transition,negative regulation of immune system process,,KITLG,TGFB2;SOX9,0,1,2,1.0,0.6666666666666666,0.0,0.0
epithelial to mesenchymal transition,response to lipid,,BCL2,TGFB2;SOX9,0,1,2,1.0,0.6666666666666666,0.0,0.0
epithelial to mesenchymal transition,negative regulation of developmental process,,INHBA;BCL2,TGFB2;SOX9,0,2,2,1.0,0.5,0.0,0.0
